tag,type,n,text,xml:id,who,lemma,ana,part,rendition,prev,next,act,scene,onstage,stagegroup_raw,speaker
w,,4.4.155,fault,fs-tro-0397960,,fault,#n1,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Paris_Tro
pc,,4.4.155,.,fs-tro-0397970,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Paris_Tro
c,,, ,,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,
w,,4.4.155,Come,fs-tro-0397990,,come,#vvb,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Paris_Tro
pc,,4.4.155,",",fs-tro-0398000,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Paris_Tro
c,,, ,,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,
w,,4.4.155,come,fs-tro-0398020,,come,#vvb,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Paris_Tro
c,,, ,,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,
w,,4.4.155,to,fs-tro-0398040,,to,#acp-cs,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Paris_Tro
c,,, ,,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,
w,,4.4.155,field,fs-tro-0398060,,field,#n1,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Paris_Tro
c,,, ,,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,
w,,4.4.155,with,fs-tro-0398080,,with,#acp-p,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Paris_Tro
c,,, ,,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,
w,,4.4.155,him,fs-tro-0398100,,he,#pno,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Paris_Tro
pc,,4.4.155,.,fs-tro-0398110,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Paris_Tro
sp,,,,sp-2555,{'#Deiphobus_Tro'},,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Deiphobus_Tro
l,,4.4.156,,ftln-2555,,,#short,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Deiphobus_Tro
w,,4.4.156,Let,fs-tro-0398130,,let,#vvb,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Deiphobus_Tro
c,,, ,,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,
w,,4.4.156,us,fs-tro-0398150,,we,#pno,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Deiphobus_Tro
c,,, ,,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,
w,,4.4.156,make,fs-tro-0398170,,make,#vvi,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Deiphobus_Tro
c,,, ,,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,
w,,4.4.156,ready,fs-tro-0398190,,ready,#j,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Deiphobus_Tro
c,,, ,,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,
w,,4.4.156,straight,fs-tro-0398210,,straight,#j,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Deiphobus_Tro
pc,,4.4.156,.,fs-tro-0398220,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Deiphobus_Tro
sp,,,,sp-2556,{'#Aeneas_Tro'},,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
l,,4.4.157,,ftln-2556,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
w,,4.4.157,Yea,fs-tro-0398240,,yea,#uh,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
pc,,4.4.157,",",fs-tro-0398250,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
c,,, ,,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,
w,,4.4.157,with,fs-tro-0398270,,with,#acp-p,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
c,,, ,,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,
w,,4.4.157,a,fs-tro-0398290,,a,#d,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
c,,, ,,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,
w,,4.4.157,bridegroom’s,fs-tro-0398310,,bridegroom,#n1g,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
c,,, ,,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,
w,,4.4.157,fresh,fs-tro-0398330,,fresh,#j,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
c,,, ,,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,
w,,4.4.157,alacrity,fs-tro-0398350,,alacrity,#n1,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
l,,4.4.158,,ftln-2557,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
w,,4.4.158,Let,fs-tro-0398360,,let,#vvb,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
c,,, ,,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,
w,,4.4.158,us,fs-tro-0398380,,we,#pno,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
c,,, ,,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,
w,,4.4.158,address,fs-tro-0398400,,address,#vvi,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
c,,, ,,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,
w,,4.4.158,to,fs-tro-0398420,,to,#acp-cs,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
c,,, ,,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,
w,,4.4.158,tend,fs-tro-0398440,,tend,#vvi,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
c,,, ,,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,
w,,4.4.158,on,fs-tro-0398460,,on,#acp-p,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
c,,, ,,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,
w,,4.4.158,Hector’s,fs-tro-0398480,,Hector,#n1g-nn,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
c,,, ,,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,
w,,4.4.158,heels,fs-tro-0398500,,heel,#n2,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
pc,,4.4.158,.,fs-tro-0398510,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
l,,4.4.159,,ftln-2558,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
w,,4.4.159,The,fs-tro-0398520,,the,#d,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
c,,, ,,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,
w,,4.4.159,glory,fs-tro-0398540,,glory,#n1,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
c,,, ,,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,
w,,4.4.159,of,fs-tro-0398560,,of,#acp-p,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
c,,, ,,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,
w,,4.4.159,our,fs-tro-0398580,,our,#po,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
c,,, ,,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,
w,,4.4.159,Troy,fs-tro-0398600,,Troy,#n1-nn,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
c,,, ,,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,
w,,4.4.159,doth,fs-tro-0398620,,do,#vvz,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
c,,, ,,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,
w,,4.4.159,this,fs-tro-0398640,,this,#d,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
c,,, ,,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,
w,,4.4.159,day,fs-tro-0398660,,day,#n1,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
c,,, ,,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,
w,,4.4.159,lie,fs-tro-0398680,,lie,#vvi,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
l,,4.4.160,,ftln-2559,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
w,,4.4.160,On,fs-tro-0398690,,on,#acp-p,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
c,,, ,,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,
w,,4.4.160,his,fs-tro-0398710,,his,#po,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
c,,, ,,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,
w,,4.4.160,fair,fs-tro-0398730,,fair,#j,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
c,,, ,,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,
w,,4.4.160,worth,fs-tro-0398750,,worth,#n1,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
c,,, ,,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,
w,,4.4.160,and,fs-tro-0398770,,and,#cc,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
c,,, ,,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,
w,,4.4.160,single,fs-tro-0398790,,single,#j,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
c,,, ,,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,
w,,4.4.160,chivalry,fs-tro-0398810,,chivalry,#n1,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
pc,,4.4.160,.,fs-tro-0398820,,,,,,,,4,4,#Aeneas_Tro #Antenor_Tro #Deiphobus_Tro #Paris_Tro,83,#Aeneas_Tro
stage,exit,SD 4.4.160.1,,stg-2559.1,"{'#Antenor_Tro', '#Deiphobus_Tro', '#Aeneas_Tro', '#Paris_Tro'}",,,,,,,4,4,,84,
w,,SD 4.4.160.1,They,fs-tro-0398830,,,,,,,,4,4,,84,
c,,, ,,,,,,,,,4,4,,84,
w,,SD 4.4.160.1,exit,fs-tro-0398850,,,,,,,,4,4,,84,
pc,,SD 4.4.160.1,.,fs-tro-0398860,,,,,,,,4,4,,84,
div,scene,5,,,,,,,,,,4,5,,84,
stage,entrance,SD 4.5.0,,stg-2559.2,"{'#ATTENDANTS.GREEK_Tro', '#Menelaus_Tro', '#Ulysses_Tro', '#Ajax_Tro', '#Agamemnon_Tro', '#Nestor_Tro', '#Patroclus_Tro', '#Trumpeter_Tro', '#Achilles_Tro'}",,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
w,,SD 4.5.0,Enter,fs-tro-0398900,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
c,,, ,,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
w,,SD 4.5.0,Ajax,fs-tro-0398920,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
pc,,SD 4.5.0,",",fs-tro-0398930,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
c,,, ,,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
w,,SD 4.5.0,armed,fs-tro-0398950,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
pc,,SD 4.5.0,",",fs-tro-0398960,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
c,,, ,,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
w,,SD 4.5.0,Achilles,fs-tro-0398980,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
pc,,SD 4.5.0,",",fs-tro-0398990,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
c,,, ,,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
w,,SD 4.5.0,Patroclus,fs-tro-0399010,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
pc,,SD 4.5.0,",",fs-tro-0399020,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
c,,, ,,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
w,,SD 4.5.0,Agamemnon,fs-tro-0399040,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
pc,,SD 4.5.0,",",fs-tro-0399050,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
w,,SD 4.5.0,Menelaus,fs-tro-0399060,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
pc,,SD 4.5.0,",",fs-tro-0399070,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
c,,, ,,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
w,,SD 4.5.0,Ulysses,fs-tro-0399090,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
pc,,SD 4.5.0,",",fs-tro-0399100,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
c,,, ,,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
w,,SD 4.5.0,Nestor,fs-tro-0399120,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
pc,,SD 4.5.0,",",fs-tro-0399130,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
c,,, ,,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
w,,SD 4.5.0,etc.,fs-tro-0399150,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
c,,, ,,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
w,,SD 4.5.0,and,fs-tro-0399170,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
c,,, ,,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
w,,SD 4.5.0,Trumpeter,fs-tro-0399190,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
pc,,SD 4.5.0,.,fs-tro-0399200,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
sp,,,,sp-2560,{'#Agamemnon_Tro'},,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,#Agamemnon_Tro
stage,delivery,SD 4.5.1.0,,stg-2560.0,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,#Agamemnon_Tro
pc,,SD 4.5.1.0,",",fs-tro-0399220,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,#Agamemnon_Tro
c,,, ,,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
w,,SD 4.5.1.0,to,fs-tro-0399240,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,#Agamemnon_Tro
c,,, ,,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
w,,SD 4.5.1.0,Ajax,fs-tro-0399260,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,#Agamemnon_Tro
l,,4.5.1,,ftln-2560,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,#Agamemnon_Tro
w,,4.5.1,Here,fs-tro-0399270,,here,#av,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,#Agamemnon_Tro
c,,, ,,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
w,,4.5.1,art,fs-tro-0399290,,be,#vv2,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,#Agamemnon_Tro
c,,, ,,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
w,,4.5.1,thou,fs-tro-0399310,,thou,#pns,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,#Agamemnon_Tro
c,,, ,,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
w,,4.5.1,in,fs-tro-0399330,,in,#acp-p,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,#Agamemnon_Tro
c,,, ,,,,,,,,,4,5,#ATTENDANTS.GREEK_Tro #Achilles_Tro #Agamemnon_Tro #Ajax_Tro #Menelaus_Tro #Nestor_Tro #Patroclus_Tro #Trumpeter_Tro #Ulysses_Tro,85,
