tag,type,n,text,xml:id,who,ana,lemma,rendition,part,prev,act,scene,onstage,stagegroup_raw,speaker
pc,,3.2.102,",",fs-tmp-0220500,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.102,nor,fs-tmp-0220520,,#cc-x,nor,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.102,hath,fs-tmp-0220540,,#vvz,have,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.102,not,fs-tmp-0220560,,#xx,not,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
l,,3.2.103,,ftln-1473,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
w,,3.2.103,One,fs-tmp-0220570,,#crd,one,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.103,spirit,fs-tmp-0220590,,#n1,spirit,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.103,to,fs-tmp-0220610,,#acp-cs,to,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.103,command,fs-tmp-0220630,,#vvi,command,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
pc,,3.2.103,.,fs-tmp-0220640,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.103,They,fs-tmp-0220660,,#pns,they,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.103,all,fs-tmp-0220680,,#d,all,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.103,do,fs-tmp-0220700,,#vvb,do,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.103,hate,fs-tmp-0220720,,#vvi,hate,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.103,him,fs-tmp-0220740,,#pno,he,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
l,,3.2.104,,ftln-1474,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
w,,3.2.104,As,fs-tmp-0220750,,#acp-av,as,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.104,rootedly,fs-tmp-0220770,,#av_vn,root,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.104,as,fs-tmp-0220790,,#acp-cs,as,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.104,I,fs-tmp-0220810,,#pns,i,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
pc,,3.2.104,.,fs-tmp-0220820,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.104,Burn,fs-tmp-0220840,,#vvb,burn,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.104,but,fs-tmp-0220860,,#acp-av,but,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.104,his,fs-tmp-0220880,,#po,his,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.104,books,fs-tmp-0220900,,#n2,book,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
pc,,3.2.104,.,fs-tmp-0220910,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
l,,3.2.105,,ftln-1475,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
w,,3.2.105,He,fs-tmp-0220920,,#pns,he,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.105,has,fs-tmp-0220940,,#vvz,have,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.105,brave,fs-tmp-0220960,,#j,brave,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.105,utensils,fs-tmp-0220980,,#n2,utensil,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
pc,,3.2.105,—,fs-tmp-0220990,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
w,,3.2.105,for,fs-tmp-0221000,,#acp-p,for,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.105,so,fs-tmp-0221020,,#av,so,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.105,he,fs-tmp-0221040,,#pns,he,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.105,calls,fs-tmp-0221060,,#vvz,call,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.105,them,fs-tmp-0221080,,#pno,they,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
pc,,3.2.105,—,fs-tmp-0221090,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
l,,3.2.106,,ftln-1476,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
w,,3.2.106,Which,fs-tmp-0221100,,#crq-r,which,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
pc,,3.2.106,",",fs-tmp-0221110,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.106,when,fs-tmp-0221130,,#crq-cs,when,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.106,he,fs-tmp-0221150,,#pns,he,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.106,has,fs-tmp-0221170,,#vvz,have,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.106,a,fs-tmp-0221190,,#d,a,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.106,house,fs-tmp-0221210,,#n1,house,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
pc,,3.2.106,",",fs-tmp-0221220,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.106,he’ll,fs-tmp-0221240,,#pns|vmb,he|will,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.106,deck,fs-tmp-0221260,,#vvi,deck,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.106,withal,fs-tmp-0221280,,#av,withal,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
pc,,3.2.106,.,fs-tmp-0221290,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
l,,3.2.107,,ftln-1477,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
w,,3.2.107,And,fs-tmp-0221300,,#cc,and,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.107,that,fs-tmp-0221320,,#cs,that,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.107,most,fs-tmp-0221340,,#av-s_d,most,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.107,deeply,fs-tmp-0221360,,#av_j,deep,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.107,to,fs-tmp-0221380,,#acp-cs,to,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.107,consider,fs-tmp-0221400,,#vvi,consider,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.107,is,fs-tmp-0221420,,#vvz,be,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
l,,3.2.108,,ftln-1478,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
w,,3.2.108,The,fs-tmp-0221430,,#d,the,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.108,beauty,fs-tmp-0221450,,#n1,beauty,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.108,of,fs-tmp-0221470,,#acp-p,of,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.108,his,fs-tmp-0221490,,#po,his,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.108,daughter,fs-tmp-0221510,,#n1,daughter,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
pc,,3.2.108,.,fs-tmp-0221520,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.108,He,fs-tmp-0221540,,#pns,he,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.108,himself,fs-tmp-0221560,,#px,himself,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
l,,3.2.109,,ftln-1479,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
w,,3.2.109,Calls,fs-tmp-0221570,,#vvz,call,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.109,her,fs-tmp-0221590,,#pno,she,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.109,a,fs-tmp-0221610,,#d,a,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.109,nonpareil,fs-tmp-0221630,,#n1,nonpareil,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
pc,,3.2.109,.,fs-tmp-0221640,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.109,I,fs-tmp-0221660,,#pns,i,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.109,never,fs-tmp-0221680,,#av-x,never,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.109,saw,fs-tmp-0221700,,#vvd,see,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.109,a,fs-tmp-0221720,,#d,a,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.109,woman,fs-tmp-0221740,,#n1,woman,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
l,,3.2.110,,ftln-1480,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
w,,3.2.110,But,fs-tmp-0221750,,#acp-cc,but,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.110,only,fs-tmp-0221770,,#av_j,only,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.110,Sycorax,fs-tmp-0221790,,#n1-nn,Sycorax,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.110,my,fs-tmp-0221810,,#po,my,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.110,dam,fs-tmp-0221830,,#n1,dam,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.110,and,fs-tmp-0221850,,#cc,and,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.110,she,fs-tmp-0221870,,#pns,she,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
pc,,3.2.110,;,fs-tmp-0221880,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
l,,3.2.111,,ftln-1481,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
w,,3.2.111,But,fs-tmp-0221890,,#acp-cc,but,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.111,she,fs-tmp-0221910,,#pns,she,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.111,as,fs-tmp-0221930,,#acp-av,as,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.111,far,fs-tmp-0221950,,#av_j,far,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.111,surpasseth,fs-tmp-0221970,,#vvz,surpass,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.111,Sycorax,fs-tmp-0221990,,#n1-nn,Sycorax,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
l,,3.2.112,,ftln-1482,,,,,I,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
w,,3.2.112,As,fs-tmp-0222000,,#acp-cs,as,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.112,great’st,fs-tmp-0222020,,#j-s,great,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.112,does,fs-tmp-0222040,,#vvz,do,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.112,least,fs-tmp-0222060,,#av-s_d,least,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
pc,,3.2.112,.,fs-tmp-0222070,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Caliban_Tmp
sp,,,,sp-1483,{'#Stephano_Tmp'},,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Stephano_Tmp
l,,3.2.113,,ftln-1483,,,,,F,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Stephano_Tmp
w,,3.2.113,Is,fs-tmp-0222090,,#vvz,be,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Stephano_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.113,it,fs-tmp-0222110,,#pn,it,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Stephano_Tmp
c,,, ,,,,,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,
w,,3.2.113,so,fs-tmp-0222130,,#av,so,,,,3,2,#Ariel_Tmp #Caliban_Tmp #Stephano_Tmp #Trinculo_Tmp,36,#Stephano_Tmp
