tag,type,n,text,xml:id,who,lemma,ana,rendition,part,prev,act,scene,onstage,stagegroup_raw,speaker
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.74,hate,fs-ayl-0208430,,hate,#n1,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
pc,,3.2.74,",",fs-ayl-0208440,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.74,envy,fs-ayl-0208460,,envy,#vvb,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.74,no,fs-ayl-0208480,,no,#d-x,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.74,man’s,fs-ayl-0208500,,man,#n1g,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.74,happiness,fs-ayl-0208520,,happiness,#n1,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
pc,,3.2.74,",",fs-ayl-0208530,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
lb,,3.2.75,,ftln-1263,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
w,,3.2.75,glad,fs-ayl-0208540,,glad,#j,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.75,of,fs-ayl-0208560,,of,#acp-p,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.75,other,fs-ayl-0208580,,other,#d,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.75,men’s,fs-ayl-0208600,,man,#n2g,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.75,good,fs-ayl-0208620,,good,#j,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
pc,,3.2.75,",",fs-ayl-0208630,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.75,content,fs-ayl-0208650,,content,#j,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.75,with,fs-ayl-0208670,,with,#acp-p,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.75,my,fs-ayl-0208690,,my,#po,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.75,harm,fs-ayl-0208710,,harm,#n1,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
pc,,3.2.75,",",fs-ayl-0208720,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
lb,,3.2.76,,ftln-1264,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
w,,3.2.76,and,fs-ayl-0208730,,and,#cc,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.76,the,fs-ayl-0208750,,the,#d,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.76,greatest,fs-ayl-0208770,,great,#j-s,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.76,of,fs-ayl-0208790,,of,#acp-p,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.76,my,fs-ayl-0208810,,my,#po,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.76,pride,fs-ayl-0208830,,pride,#n1,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.76,is,fs-ayl-0208850,,be,#vvz,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.76,to,fs-ayl-0208870,,to,#acp-cs,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.76,see,fs-ayl-0208890,,see,#vvi,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.76,my,fs-ayl-0208910,,my,#po,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.76,ewes,fs-ayl-0208930,,ewe,#n2,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.76,graze,fs-ayl-0208950,,graze,#vvi,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
lb,,3.2.77,,ftln-1265,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
w,,3.2.77,and,fs-ayl-0208960,,and,#cc,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.77,my,fs-ayl-0208980,,my,#po,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.77,lambs,fs-ayl-0209000,,lamb,#n2,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.77,suck,fs-ayl-0209020,,suck,#vvb,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
pc,,3.2.77,.,fs-ayl-0209030,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Corin_AYL
sp,,,,sp-1266,{'#Touchstone_AYL'},,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
p,,,,p-1266,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
lb,,3.2.78,,ftln-1266,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
w,,3.2.78,That,fs-ayl-0209050,,that,#d,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.78,is,fs-ayl-0209070,,be,#vvz,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.78,another,fs-ayl-0209090,,another,#d,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.78,simple,fs-ayl-0209110,,simple,#j,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.78,sin,fs-ayl-0209130,,sin,#n1,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.78,in,fs-ayl-0209150,,in,#acp-p,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.78,you,fs-ayl-0209170,,you,#pn,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
pc,,3.2.78,",",fs-ayl-0209180,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.78,to,fs-ayl-0209200,,to,#acp-cs,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.78,bring,fs-ayl-0209220,,bring,#vvi,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
lb,,3.2.79,,ftln-1267,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
w,,3.2.79,the,fs-ayl-0209230,,the,#d,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.79,ewes,fs-ayl-0209250,,ewe,#n2,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.79,and,fs-ayl-0209270,,and,#cc,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.79,the,fs-ayl-0209290,,the,#d,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.79,rams,fs-ayl-0209310,,ram,#n2,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.79,together,fs-ayl-0209330,,together,#av,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.79,and,fs-ayl-0209350,,and,#cc,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.79,to,fs-ayl-0209370,,to,#acp-cs,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.79,offer,fs-ayl-0209390,,offer,#vvi,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.79,to,fs-ayl-0209410,,to,#acp-cs,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.79,get,fs-ayl-0209430,,get,#vvi,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
lb,,3.2.80,,ftln-1268,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
w,,3.2.80,your,fs-ayl-0209440,,your,#po,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.80,living,fs-ayl-0209460,,live,#n1_vg,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.80,by,fs-ayl-0209480,,by,#acp-p,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.80,the,fs-ayl-0209500,,the,#d,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.80,copulation,fs-ayl-0209520,,copulation,#n1,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.80,of,fs-ayl-0209540,,of,#acp-p,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.80,cattle,fs-ayl-0209560,,cattle,#n2,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
pc,,3.2.80,;,fs-ayl-0209570,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.80,to,fs-ayl-0209590,,to,#acp-cs,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.80,be,fs-ayl-0209610,,be,#vvi,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.80,bawd,fs-ayl-0209630,,bawd,#n1,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.80,to,fs-ayl-0209650,,to,#acp-p,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
lb,,3.2.81,,ftln-1269,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
w,,3.2.81,a,fs-ayl-0209660,,a,#d,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.81,bell-wether,fs-ayl-0209680,,bell-wether,#n1,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.81,and,fs-ayl-0209700,,and,#cc,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.81,to,fs-ayl-0209720,,to,#acp-cs,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.81,betray,fs-ayl-0209740,,betray,#vvi,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.81,a,fs-ayl-0209760,,a,#d,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.81,she-lamb,fs-ayl-0209780,,she-lamb,#n1,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.81,of,fs-ayl-0209800,,of,#acp-p,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.81,a,fs-ayl-0209820,,a,#d,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.81,twelvemonth,fs-ayl-0209840,,twelvemonth,#n1,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
lb,,3.2.82,,ftln-1270,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
w,,3.2.82,to,fs-ayl-0209850,,to,#acp-p,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.82,a,fs-ayl-0209870,,a,#d,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.82,crooked-pated,fs-ayl-0209890,,crooked-pated,#j,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.82,old,fs-ayl-0209910,,old,#j,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.82,cuckoldly,fs-ayl-0209930,,cuckoldly,#j,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.82,ram,fs-ayl-0209950,,ram,#n1,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
pc,,3.2.82,",",fs-ayl-0209960,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.82,out,fs-ayl-0209980,,out,#av,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.82,of,fs-ayl-0210000,,of,#acp-p,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
lb,,3.2.83,,ftln-1271,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
w,,3.2.83,all,fs-ayl-0210010,,all,#d,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.83,reasonable,fs-ayl-0210030,,reasonable,#j,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.83,match,fs-ayl-0210050,,match,#n1,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
pc,,3.2.83,.,fs-ayl-0210060,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.83,If,fs-ayl-0210080,,if,#cs,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.83,thou,fs-ayl-0210100,,thou,#pns,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.83,be’st,fs-ayl-0210120,,be,#vv2,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.83,not,fs-ayl-0210140,,not,#xx,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.83,damned,fs-ayl-0210160,,damn,#vvn,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.83,for,fs-ayl-0210180,,for,#acp-p,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
lb,,3.2.84,,ftln-1272,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
w,,3.2.84,this,fs-ayl-0210190,,this,#d,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
pc,,3.2.84,",",fs-ayl-0210200,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.84,the,fs-ayl-0210220,,the,#d,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.84,devil,fs-ayl-0210240,,devil,#n1,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.84,himself,fs-ayl-0210260,,himself,#px,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.84,will,fs-ayl-0210280,,will,#vmb,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.84,have,fs-ayl-0210300,,have,#vvi,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.84,no,fs-ayl-0210320,,no,#d-x,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.84,shepherds,fs-ayl-0210340,,shepherd,#n2,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
pc,,3.2.84,.,fs-ayl-0210350,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.84,I,fs-ayl-0210370,,i,#pns,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
lb,,3.2.85,,ftln-1273,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
w,,3.2.85,cannot,fs-ayl-0210380,,can,#vmb-x,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.85,see,fs-ayl-0210400,,see,#vvi,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.85,else,fs-ayl-0210420,,else,#av,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.85,how,fs-ayl-0210440,,how,#crq-cs,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.85,thou,fs-ayl-0210460,,thou,#pns,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.85,shouldst,fs-ayl-0210480,,shall,#vmd2,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,
w,,3.2.85,’scape,fs-ayl-0210500,,escape,#vvi,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
pc,,3.2.85,.,fs-ayl-0210510,,,,,,,3,2,#Corin_AYL #Touchstone_AYL,55,#Touchstone_AYL
stage,entrance,SD 3.2.85.1,,stg-1273.1,{'#Rosalind_AYL'},,,,,,3,2,#Corin_AYL #Rosalind_AYL #Touchstone_AYL,56,
w,,SD 3.2.85.1,Enter,fs-ayl-0210520,,,,,,,3,2,#Corin_AYL #Rosalind_AYL #Touchstone_AYL,56,
c,,, ,,,,,,,,3,2,#Corin_AYL #Rosalind_AYL #Touchstone_AYL,56,
w,,SD 3.2.85.1,Rosalind,fs-ayl-0210540,,,,,,,3,2,#Corin_AYL #Rosalind_AYL #Touchstone_AYL,56,
pc,,SD 3.2.85.1,",",fs-ayl-0210550,,,,,,,3,2,#Corin_AYL #Rosalind_AYL #Touchstone_AYL,56,
c,,, ,,,,,,,,3,2,#Corin_AYL #Rosalind_AYL #Touchstone_AYL,56,
w,,SD 3.2.85.1,as,fs-ayl-0210570,,,,,,,3,2,#Corin_AYL #Rosalind_AYL #Touchstone_AYL,56,
c,,, ,,,,,,,,3,2,#Corin_AYL #Rosalind_AYL #Touchstone_AYL,56,
w,,SD 3.2.85.1,Ganymede,fs-ayl-0210590,,,,,,,3,2,#Corin_AYL #Rosalind_AYL #Touchstone_AYL,56,
pc,,SD 3.2.85.1,.,fs-ayl-0210600,,,,,,,3,2,#Corin_AYL #Rosalind_AYL #Touchstone_AYL,56,
sp,,,,sp-1274,{'#Corin_AYL'},,,,,,3,2,#Corin_AYL #Rosalind_AYL #Touchstone_AYL,56,#Corin_AYL
p,,,,p-1274,,,,,,,3,2,#Corin_AYL #Rosalind_AYL #Touchstone_AYL,56,
lb,,3.2.86,,ftln-1274,,,,,,,3,2,#Corin_AYL #Rosalind_AYL #Touchstone_AYL,56,#Corin_AYL
w,,3.2.86,Here,fs-ayl-0210620,,here,#av,,,,3,2,#Corin_AYL #Rosalind_AYL #Touchstone_AYL,56,#Corin_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Rosalind_AYL #Touchstone_AYL,56,
w,,3.2.86,comes,fs-ayl-0210640,,come,#vvz,,,,3,2,#Corin_AYL #Rosalind_AYL #Touchstone_AYL,56,#Corin_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Rosalind_AYL #Touchstone_AYL,56,
w,,3.2.86,young,fs-ayl-0210660,,young,#j,,,,3,2,#Corin_AYL #Rosalind_AYL #Touchstone_AYL,56,#Corin_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Rosalind_AYL #Touchstone_AYL,56,
w,,3.2.86,Master,fs-ayl-0210680,,master,#n1,,,,3,2,#Corin_AYL #Rosalind_AYL #Touchstone_AYL,56,#Corin_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Rosalind_AYL #Touchstone_AYL,56,
w,,3.2.86,Ganymede,fs-ayl-0210700,,Ganymede,#n1-nn,,,,3,2,#Corin_AYL #Rosalind_AYL #Touchstone_AYL,56,#Corin_AYL
pc,,3.2.86,",",fs-ayl-0210710,,,,,,,3,2,#Corin_AYL #Rosalind_AYL #Touchstone_AYL,56,#Corin_AYL
c,,, ,,,,,,,,3,2,#Corin_AYL #Rosalind_AYL #Touchstone_AYL,56,
