tag,type,n,text,xml:id,who,ana,lemma,part,rendition,next,prev,act,scene,onstage,stagegroup_raw,speaker
w,,3.5.9,it,fs-tim-0193900,,#pn,it,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.9,cruelly,fs-tim-0193920,,#av_j,cruel,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
pc,,3.5.9,.,fs-tim-0193930,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
l,,3.5.10,,ftln-1231,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
w,,3.5.10,It,fs-tim-0193940,,#pn,it,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.10,pleases,fs-tim-0193960,,#vvz,please,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.10,time,fs-tim-0193980,,#n1,time,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.10,and,fs-tim-0194000,,#cc,and,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.10,fortune,fs-tim-0194020,,#n1,fortune,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.10,to,fs-tim-0194040,,#acp-cs,to,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.10,lie,fs-tim-0194060,,#vvi,lie,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.10,heavy,fs-tim-0194080,,#j,heavy,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
l,,3.5.11,,ftln-1232,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
w,,3.5.11,Upon,fs-tim-0194090,,#acp-p,upon,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.11,a,fs-tim-0194110,,#d,a,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.11,friend,fs-tim-0194130,,#n1,friend,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.11,of,fs-tim-0194150,,#acp-p,of,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.11,mine,fs-tim-0194170,,#png,i,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
pc,,3.5.11,",",fs-tim-0194180,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.11,who,fs-tim-0194200,,#crq-r,who,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.11,in,fs-tim-0194220,,#acp-p,in,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.11,hot,fs-tim-0194240,,#j,hot,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.11,blood,fs-tim-0194260,,#n1,blood,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
l,,3.5.12,,ftln-1233,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
w,,3.5.12,Hath,fs-tim-0194270,,#vvz,have,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.12,stepped,fs-tim-0194290,,#vvn,step,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.12,into,fs-tim-0194310,,#acp-p,into,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.12,the,fs-tim-0194330,,#d,the,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.12,law,fs-tim-0194350,,#n1,law,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
pc,,3.5.12,",",fs-tim-0194360,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.12,which,fs-tim-0194380,,#crq-r,which,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.12,is,fs-tim-0194400,,#vvz,be,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.12,past,fs-tim-0194420,,#av_j,past,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.12,depth,fs-tim-0194440,,#n1,depth,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
l,,3.5.13,,ftln-1234,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
w,,3.5.13,To,fs-tim-0194450,,#acp-p,to,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.13,those,fs-tim-0194470,,#d,those,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.13,that,fs-tim-0194490,,#cs,that,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.13,without,fs-tim-0194510,,#acp-p,without,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.13,heed,fs-tim-0194530,,#n1,heed,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.13,do,fs-tim-0194550,,#vvb,do,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.13,plunge,fs-tim-0194570,,#vvi,plunge,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.13,into,fs-tim-0194590,,#acp-p,into,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.13,’t,fs-tim-0194610,,#pn,it,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
pc,,3.5.13,.,fs-tim-0194620,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
l,,3.5.14,,ftln-1235,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
w,,3.5.14,He,fs-tim-0194630,,#pns,he,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.14,is,fs-tim-0194650,,#vvz,be,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.14,a,fs-tim-0194670,,#d,a,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.14,man,fs-tim-0194690,,#n1,man,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
pc,,3.5.14,—,fs-tim-0194700,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
w,,3.5.14,setting,fs-tim-0194710,,#vvg,set,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.14,his,fs-tim-0194730,,#po,his,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.14,fate,fs-tim-0194750,,#n1,fate,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.14,aside,fs-tim-0194770,,#av,aside,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
pc,,3.5.14,—,fs-tim-0194780,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
l,,3.5.15,,ftln-1236,,#short,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
w,,3.5.15,Of,fs-tim-0194790,,#acp-p,of,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.15,comely,fs-tim-0194810,,#j,comely,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.15,virtues,fs-tim-0194830,,#n2,virtue,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
pc,,3.5.15,.,fs-tim-0194840,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
l,,3.5.16,,ftln-1237,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
w,,3.5.16,Nor,fs-tim-0194850,,#cc-x,nor,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.16,did,fs-tim-0194870,,#vvd,do,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.16,he,fs-tim-0194890,,#pns,he,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.16,soil,fs-tim-0194910,,#vvi,soil,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.16,the,fs-tim-0194930,,#d,the,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.16,fact,fs-tim-0194950,,#n1,fact,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.16,with,fs-tim-0194970,,#acp-p,with,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.16,cowardice,fs-tim-0194990,,#n1,cowardice,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
pc,,3.5.16,—,fs-tim-0195000,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
l,,3.5.17,,ftln-1238,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
w,,3.5.17,An,fs-tim-0195010,,#d,a,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.17,honor,fs-tim-0195030,,#n1,honour,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.17,in,fs-tim-0195050,,#acp-p,in,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
c,,, ,,,,,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,
w,,3.5.17,him,fs-tim-0195070,,#pno,he,,,,,3,5,#ATTENDANTS.ALCIBIADES_Tim #Alcibiades_Tim #SENATORS.0.1_Tim #SENATORS.0.2_Tim #SENATORS_Tim,92,#Alcibiades_Tim
