tag,type,n,text,xml:id,who,lemma,ana,rendition,part,prev,next,act,scene,onstage,stagegroup_raw,speaker
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,47,
w,,2.4.19,him,fs-per-0151620,,he,#pno,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,47,#LORDS.TYRE.0.1_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,47,
w,,2.4.19,but,fs-per-0151640,,but,#acp-p,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,47,#LORDS.TYRE.0.1_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,47,
w,,2.4.19,he,fs-per-0151660,,he,#pns,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,47,#LORDS.TYRE.0.1_Per
pc,,2.4.19,.,fs-per-0151670,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,47,#LORDS.TYRE.0.1_Per
sp,,,,sp-0920,{'#LORDS.TYRE.0.2_Per'},,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,48,#LORDS.TYRE.0.2_Per
l,,2.4.20,,ftln-0920,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,48,#LORDS.TYRE.0.2_Per
w,,2.4.20,It,fs-per-0151710,,it,#pn,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,48,#LORDS.TYRE.0.2_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,48,
w,,2.4.20,shall,fs-per-0151730,,shall,#vmb,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,48,#LORDS.TYRE.0.2_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,48,
w,,2.4.20,no,fs-per-0151750,,no,#av-x_d,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,48,#LORDS.TYRE.0.2_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,48,
w,,2.4.20,longer,fs-per-0151770,,long,#av-c_j,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,48,#LORDS.TYRE.0.2_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,48,
w,,2.4.20,grieve,fs-per-0151790,,grieve,#vvi,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,48,#LORDS.TYRE.0.2_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,48,
w,,2.4.20,without,fs-per-0151810,,without,#acp-p,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,48,#LORDS.TYRE.0.2_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,48,
w,,2.4.20,reproof,fs-per-0151830,,reproof,#n1,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,48,#LORDS.TYRE.0.2_Per
pc,,2.4.20,.,fs-per-0151840,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,48,#LORDS.TYRE.0.2_Per
sp,,,,sp-0921,{'#LORDS.TYRE.0.3_Per'},,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.3_Per
l,,2.4.21,,ftln-0921,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.3_Per
w,,2.4.21,And,fs-per-0151880,,and,#cc,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.3_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,
w,,2.4.21,cursed,fs-per-0151900,,curse,#vvn,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.3_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,
w,,2.4.21,be,fs-per-0151920,,be,#vvb,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.3_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,
w,,2.4.21,he,fs-per-0151940,,he,#pns,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.3_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,
w,,2.4.21,that,fs-per-0151960,,that,#cs,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.3_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,
w,,2.4.21,will,fs-per-0151980,,will,#vmb,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.3_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,
w,,2.4.21,not,fs-per-0152000,,not,#xx,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.3_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,
w,,2.4.21,second,fs-per-0152020,,second,#vvi,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.3_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,
w,,2.4.21,it,fs-per-0152040,,it,#pn,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.3_Per
pc,,2.4.21,.,fs-per-0152050,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.3_Per
sp,,,,sp-0922,{'#LORDS.TYRE.0.1_Per'},,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.1_Per
l,,2.4.22,,ftln-0922,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.1_Per
w,,2.4.22,Follow,fs-per-0152090,,follow,#vvb,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.1_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,
w,,2.4.22,me,fs-per-0152110,,i,#pno,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.1_Per
pc,,2.4.22,",",fs-per-0152120,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.1_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,
w,,2.4.22,then,fs-per-0152140,,then,#av,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.1_Per
pc,,2.4.22,.,fs-per-0152150,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.1_Per
pc,,2.4.22,—,fs-per-0152160,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.1_Per
w,,2.4.22,Lord,fs-per-0152170,,lord,#n1,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.1_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,
w,,2.4.22,Helicane,fs-per-0152190,,Helicanus,#n1-nn,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.1_Per
pc,,2.4.22,",",fs-per-0152200,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.1_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,
w,,2.4.22,a,fs-per-0152220,,a,#d,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.1_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,
w,,2.4.22,word,fs-per-0152240,,word,#n1,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.1_Per
pc,,2.4.22,.,fs-per-0152250,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.1_Per
sp,,,,sp-0923,{'#Helicanus_Per'},,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#Helicanus_Per
l,,2.4.23,,ftln-0923,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#Helicanus_Per
w,,2.4.23,With,fs-per-0152270,,with,#acp-p,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#Helicanus_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,
w,,2.4.23,me,fs-per-0152290,,i,#pno,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#Helicanus_Per
pc,,2.4.23,?,fs-per-0152300,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#Helicanus_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,
w,,2.4.23,And,fs-per-0152320,,and,#cc,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#Helicanus_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,
w,,2.4.23,welcome,fs-per-0152340,,welcome,#uh_j,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#Helicanus_Per
pc,,2.4.23,.,fs-per-0152350,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#Helicanus_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,
w,,2.4.23,Happy,fs-per-0152370,,happy,#j,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#Helicanus_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,
w,,2.4.23,day,fs-per-0152390,,day,#n1,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#Helicanus_Per
pc,,2.4.23,",",fs-per-0152400,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#Helicanus_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,
w,,2.4.23,my,fs-per-0152420,,my,#po,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#Helicanus_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,
w,,2.4.23,lords,fs-per-0152440,,lord,#n2,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#Helicanus_Per
pc,,2.4.23,.,fs-per-0152450,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#Helicanus_Per
sp,,,,sp-0924,{'#LORDS.TYRE.0.1_Per'},,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.1_Per
l,,2.4.24,,ftln-0924,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.1_Per
w,,2.4.24,Know,fs-per-0152490,,know,#vvb,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.1_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,
w,,2.4.24,that,fs-per-0152510,,that,#cs,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.1_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,
w,,2.4.24,our,fs-per-0152530,,our,#po,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.1_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,
w,,2.4.24,griefs,fs-per-0152550,,grief,#n2,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.1_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,
w,,2.4.24,are,fs-per-0152570,,be,#vvb,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.1_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,
w,,2.4.24,risen,fs-per-0152590,,rise,#vvn,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.1_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,
w,,2.4.24,to,fs-per-0152610,,to,#acp-p,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.1_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,
w,,2.4.24,the,fs-per-0152630,,the,#d,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.1_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,
w,,2.4.24,top,fs-per-0152650,,top,#n1,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.1_Per
pc,,2.4.24,",",fs-per-0152660,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.1_Per
l,,2.4.25,,ftln-0925,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.1_Per
w,,2.4.25,And,fs-per-0152670,,and,#cc,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.1_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,
w,,2.4.25,now,fs-per-0152690,,now,#av,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,#LORDS.TYRE.0.1_Per
c,,, ,,,,,,,,,2,4,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE.0.3_Per #LORDS.TYRE.Escanes_Per #LORDS.TYRE_Per,49,
