tag,type,n,text,xml:id,who,lemma,ana,part,rendition,prev,act,scene,onstage,stagegroup_raw,speaker
w,,3.1.205,looks,fs-mnd-0161430,,look,#vvz,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,#Titania_MND
c,,, ,,,,,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,
w,,3.1.205,with,fs-mnd-0161450,,with,#acp-p,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,#Titania_MND
c,,, ,,,,,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,
w,,3.1.205,a,fs-mnd-0161470,,a,#d,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,#Titania_MND
c,,, ,,,,,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,
w,,3.1.205,wat’ry,fs-mnd-0161490,,watery,#j,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,#Titania_MND
c,,, ,,,,,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,
w,,3.1.205,eye,fs-mnd-0161510,,eye,#n1,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,#Titania_MND
pc,,3.1.205,",",fs-mnd-0161520,,,,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,#Titania_MND
l,,3.1.206,,ftln-1009,,,,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,#Titania_MND
w,,3.1.206,And,fs-mnd-0161530,,and,#cc,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,#Titania_MND
c,,, ,,,,,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,
w,,3.1.206,when,fs-mnd-0161550,,when,#crq-cs,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,#Titania_MND
c,,, ,,,,,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,
w,,3.1.206,she,fs-mnd-0161570,,she,#pns,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,#Titania_MND
c,,, ,,,,,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,
w,,3.1.206,weeps,fs-mnd-0161590,,weep,#vvz,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,#Titania_MND
pc,,3.1.206,",",fs-mnd-0161600,,,,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,#Titania_MND
c,,, ,,,,,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,
w,,3.1.206,weeps,fs-mnd-0161620,,weep,#vvz,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,#Titania_MND
c,,, ,,,,,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,
w,,3.1.206,every,fs-mnd-0161640,,every,#d,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,#Titania_MND
c,,, ,,,,,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,
w,,3.1.206,little,fs-mnd-0161660,,little,#j,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,#Titania_MND
c,,, ,,,,,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,
w,,3.1.206,flower,fs-mnd-0161680,,flower,#n1,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,#Titania_MND
pc,,3.1.206,",",fs-mnd-0161690,,,,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,#Titania_MND
l,,3.1.207,,ftln-1010,,,,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,#Titania_MND
w,,3.1.207,Lamenting,fs-mnd-0161700,,lament,#vvg,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,#Titania_MND
c,,, ,,,,,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,
w,,3.1.207,some,fs-mnd-0161720,,some,#d,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,#Titania_MND
c,,, ,,,,,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,
w,,3.1.207,enforcèd,fs-mnd-0161740,,enforce,#j_vn,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,#Titania_MND
c,,, ,,,,,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,
w,,3.1.207,chastity,fs-mnd-0161760,,chastity,#n1,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,#Titania_MND
pc,,3.1.207,.,fs-mnd-0161770,,,,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,#Titania_MND
l,,3.1.208,,ftln-1011,,,,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,#Titania_MND
w,,3.1.208,Tie,fs-mnd-0161780,,tie,#vvb,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,#Titania_MND
c,,, ,,,,,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,
w,,3.1.208,up,fs-mnd-0161800,,up,#acp-av,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,#Titania_MND
c,,, ,,,,,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,
w,,3.1.208,my,fs-mnd-0161820,,my,#po,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,#Titania_MND
c,,, ,,,,,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,
w,,3.1.208,lover’s,fs-mnd-0161840,,lover,#n1g,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,#Titania_MND
c,,, ,,,,,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,
w,,3.1.208,tongue,fs-mnd-0161860,,tongue,#n1,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,#Titania_MND
pc,,3.1.208,.,fs-mnd-0161870,,,,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,#Titania_MND
c,,, ,,,,,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,
w,,3.1.208,Bring,fs-mnd-0161890,,bring,#vvb,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,#Titania_MND
c,,, ,,,,,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,
w,,3.1.208,him,fs-mnd-0161910,,he,#pno,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,#Titania_MND
c,,, ,,,,,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,
w,,3.1.208,silently,fs-mnd-0161930,,silent,#av_j,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,#Titania_MND
pc,,3.1.208,.,fs-mnd-0161940,,,,,,,3,1,#Bottom_MND #FAIRIES.TITANIA.Cobweb_MND #FAIRIES.TITANIA.Mote_MND #FAIRIES.TITANIA.Mustardseed_MND #FAIRIES.TITANIA.Peaseblossom_MND #Titania_MND,47,#Titania_MND
stage,exit,SD 3.1.208.1,,stg-1011.1,"{'#FAIRIES.TITANIA.Mote_MND', '#FAIRIES.TITANIA.Cobweb_MND', '#FAIRIES.TITANIA.Mustardseed_MND', '#Bottom_MND', '#Titania_MND', '#FAIRIES.TITANIA.Peaseblossom_MND'}",,,,,,3,1,,48,
w,,SD 3.1.208.1,They,fs-mnd-0161950,,,,,,,3,1,,48,
c,,, ,,,,,,,,3,1,,48,
w,,SD 3.1.208.1,exit,fs-mnd-0161970,,,,,,,3,1,,48,
pc,,SD 3.1.208.1,.,fs-mnd-0161980,,,,,,,3,1,,48,
div,scene,2,,,,,,,,,3,2,,48,
stage,entrance,SD 3.2.0,,stg-1011.2,{'#Oberon_MND'},,,,,,3,2,#Oberon_MND,49,
w,,SD 3.2.0,Enter,fs-mnd-0162020,,,,,,,3,2,#Oberon_MND,49,
c,,, ,,,,,,,,3,2,#Oberon_MND,49,
w,,SD 3.2.0,Oberon,fs-mnd-0162040,,,,,,,3,2,#Oberon_MND,49,
pc,,SD 3.2.0,",",fs-mnd-0162050,,,,,,,3,2,#Oberon_MND,49,
c,,, ,,,,,,,,3,2,#Oberon_MND,49,
w,,SD 3.2.0,King,fs-mnd-0162070,,,,,,,3,2,#Oberon_MND,49,
c,,, ,,,,,,,,3,2,#Oberon_MND,49,
w,,SD 3.2.0,of,fs-mnd-0162090,,,,,,,3,2,#Oberon_MND,49,
c,,, ,,,,,,,,3,2,#Oberon_MND,49,
w,,SD 3.2.0,Fairies,fs-mnd-0162110,,,,,,,3,2,#Oberon_MND,49,
pc,,SD 3.2.0,.,fs-mnd-0162120,,,,,,,3,2,#Oberon_MND,49,
sp,,,,sp-1012,{'#Oberon_MND'},,,,,,3,2,#Oberon_MND,49,#Oberon_MND
l,,3.2.1,,ftln-1012,,,,,,,3,2,#Oberon_MND,49,#Oberon_MND
w,,3.2.1,I,fs-mnd-0162140,,i,#pns,,,,3,2,#Oberon_MND,49,#Oberon_MND
c,,, ,,,,,,,,3,2,#Oberon_MND,49,
w,,3.2.1,wonder,fs-mnd-0162160,,wonder,#vvb,,,,3,2,#Oberon_MND,49,#Oberon_MND
c,,, ,,,,,,,,3,2,#Oberon_MND,49,
w,,3.2.1,if,fs-mnd-0162180,,if,#cs,,,,3,2,#Oberon_MND,49,#Oberon_MND
c,,, ,,,,,,,,3,2,#Oberon_MND,49,
w,,3.2.1,Titania,fs-mnd-0162200,,Titania,#n1-nn,,,,3,2,#Oberon_MND,49,#Oberon_MND
c,,, ,,,,,,,,3,2,#Oberon_MND,49,
w,,3.2.1,be,fs-mnd-0162220,,be,#vvb,,,,3,2,#Oberon_MND,49,#Oberon_MND
c,,, ,,,,,,,,3,2,#Oberon_MND,49,
w,,3.2.1,awaked,fs-mnd-0162240,,awake,#vvn,,,,3,2,#Oberon_MND,49,#Oberon_MND
pc,,3.2.1,;,fs-mnd-0162250,,,,,,,3,2,#Oberon_MND,49,#Oberon_MND
l,,3.2.2,,ftln-1013,,,,,,,3,2,#Oberon_MND,49,#Oberon_MND
w,,3.2.2,Then,fs-mnd-0162260,,then,#av,,,,3,2,#Oberon_MND,49,#Oberon_MND
c,,, ,,,,,,,,3,2,#Oberon_MND,49,
w,,3.2.2,what,fs-mnd-0162280,,what,#crq-r,,,,3,2,#Oberon_MND,49,#Oberon_MND
c,,, ,,,,,,,,3,2,#Oberon_MND,49,
w,,3.2.2,it,fs-mnd-0162300,,it,#pn,,,,3,2,#Oberon_MND,49,#Oberon_MND
c,,, ,,,,,,,,3,2,#Oberon_MND,49,
w,,3.2.2,was,fs-mnd-0162320,,be,#vvd,,,,3,2,#Oberon_MND,49,#Oberon_MND
c,,, ,,,,,,,,3,2,#Oberon_MND,49,
w,,3.2.2,that,fs-mnd-0162340,,that,#d,,,,3,2,#Oberon_MND,49,#Oberon_MND
c,,, ,,,,,,,,3,2,#Oberon_MND,49,
w,,3.2.2,next,fs-mnd-0162360,,next,#ord,,,,3,2,#Oberon_MND,49,#Oberon_MND
c,,, ,,,,,,,,3,2,#Oberon_MND,49,
w,,3.2.2,came,fs-mnd-0162380,,come,#vvd,,,,3,2,#Oberon_MND,49,#Oberon_MND
c,,, ,,,,,,,,3,2,#Oberon_MND,49,
w,,3.2.2,in,fs-mnd-0162400,,in,#acp-p,,,,3,2,#Oberon_MND,49,#Oberon_MND
c,,, ,,,,,,,,3,2,#Oberon_MND,49,
w,,3.2.2,her,fs-mnd-0162420,,her,#po,,,,3,2,#Oberon_MND,49,#Oberon_MND
c,,, ,,,,,,,,3,2,#Oberon_MND,49,
w,,3.2.2,eye,fs-mnd-0162440,,eye,#n1,,,,3,2,#Oberon_MND,49,#Oberon_MND
pc,,3.2.2,",",fs-mnd-0162450,,,,,,,3,2,#Oberon_MND,49,#Oberon_MND
l,,3.2.3,,ftln-1014,,,,,,,3,2,#Oberon_MND,49,#Oberon_MND
w,,3.2.3,Which,fs-mnd-0162460,,which,#crq-r,,,,3,2,#Oberon_MND,49,#Oberon_MND
c,,, ,,,,,,,,3,2,#Oberon_MND,49,
w,,3.2.3,she,fs-mnd-0162480,,she,#pns,,,,3,2,#Oberon_MND,49,#Oberon_MND
c,,, ,,,,,,,,3,2,#Oberon_MND,49,
w,,3.2.3,must,fs-mnd-0162500,,must,#vmb,,,,3,2,#Oberon_MND,49,#Oberon_MND
c,,, ,,,,,,,,3,2,#Oberon_MND,49,
w,,3.2.3,dote,fs-mnd-0162520,,dote,#vvi,,,,3,2,#Oberon_MND,49,#Oberon_MND
c,,, ,,,,,,,,3,2,#Oberon_MND,49,
w,,3.2.3,on,fs-mnd-0162540,,on,#acp-av,,,,3,2,#Oberon_MND,49,#Oberon_MND
c,,, ,,,,,,,,3,2,#Oberon_MND,49,
w,,3.2.3,in,fs-mnd-0162560,,in,#acp-p,,,,3,2,#Oberon_MND,49,#Oberon_MND
c,,, ,,,,,,,,3,2,#Oberon_MND,49,
w,,3.2.3,extremity,fs-mnd-0162580,,extremity,#n1,,,,3,2,#Oberon_MND,49,#Oberon_MND
pc,,3.2.3,.,fs-mnd-0162590,,,,,,,3,2,#Oberon_MND,49,#Oberon_MND
stage,entrance,SD 3.2.3.1,,stg-1014.1,{'#RobinGoodfellow_MND'},,,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,#Oberon_MND
w,,SD 3.2.3.1,Enter,fs-mnd-0162600,,,,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,#Oberon_MND
c,,, ,,,,,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,
w,,SD 3.2.3.1,Robin,fs-mnd-0162620,,,,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,#Oberon_MND
c,,, ,,,,,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,
w,,SD 3.2.3.1,Goodfellow,fs-mnd-0162640,,,,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,#Oberon_MND
pc,,SD 3.2.3.1,.,fs-mnd-0162650,,,,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,#Oberon_MND
l,,3.2.4,,ftln-1015,,,,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,#Oberon_MND
w,,3.2.4,Here,fs-mnd-0162660,,here,#av,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,#Oberon_MND
c,,, ,,,,,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,
w,,3.2.4,comes,fs-mnd-0162680,,come,#vvz,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,#Oberon_MND
c,,, ,,,,,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,
w,,3.2.4,my,fs-mnd-0162700,,my,#po,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,#Oberon_MND
c,,, ,,,,,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,
w,,3.2.4,messenger,fs-mnd-0162720,,messenger,#n1,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,#Oberon_MND
pc,,3.2.4,.,fs-mnd-0162730,,,,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,#Oberon_MND
c,,, ,,,,,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,
w,,3.2.4,How,fs-mnd-0162750,,how,#crq-cs,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,#Oberon_MND
c,,, ,,,,,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,
w,,3.2.4,now,fs-mnd-0162770,,now,#av,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,#Oberon_MND
pc,,3.2.4,",",fs-mnd-0162780,,,,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,#Oberon_MND
c,,, ,,,,,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,
w,,3.2.4,mad,fs-mnd-0162800,,mad,#j,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,#Oberon_MND
c,,, ,,,,,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,
w,,3.2.4,spirit,fs-mnd-0162820,,spirit,#n1,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,#Oberon_MND
pc,,3.2.4,?,fs-mnd-0162830,,,,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,#Oberon_MND
l,,3.2.5,,ftln-1016,,,,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,#Oberon_MND
w,,3.2.5,What,fs-mnd-0162840,,what,#crq-q,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,#Oberon_MND
c,,, ,,,,,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,
w,,3.2.5,night-rule,fs-mnd-0162860,,night-rule,#n1,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,#Oberon_MND
c,,, ,,,,,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,
w,,3.2.5,now,fs-mnd-0162880,,now,#av,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,#Oberon_MND
c,,, ,,,,,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,
w,,3.2.5,about,fs-mnd-0162900,,about,#acp-p,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,#Oberon_MND
c,,, ,,,,,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,
w,,3.2.5,this,fs-mnd-0162920,,this,#d,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,#Oberon_MND
c,,, ,,,,,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,
w,,3.2.5,haunted,fs-mnd-0162940,,haunt,#j_vn,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,#Oberon_MND
c,,, ,,,,,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,
w,,3.2.5,grove,fs-mnd-0162960,,grove,#n1,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,#Oberon_MND
pc,,3.2.5,?,fs-mnd-0162970,,,,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,#Oberon_MND
sp,,,,sp-1017,{'#RobinGoodfellow_MND'},,,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,#RobinGoodfellow_MND
l,,3.2.6,,ftln-1017,,,,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,#RobinGoodfellow_MND
w,,3.2.6,My,fs-mnd-0162990,,my,#po,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,#RobinGoodfellow_MND
c,,, ,,,,,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,
w,,3.2.6,mistress,fs-mnd-0163010,,mistress,#n1,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,#RobinGoodfellow_MND
c,,, ,,,,,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,
w,,3.2.6,with,fs-mnd-0163030,,with,#acp-p,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,#RobinGoodfellow_MND
c,,, ,,,,,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,
w,,3.2.6,a,fs-mnd-0163050,,a,#d,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,#RobinGoodfellow_MND
c,,, ,,,,,,,,3,2,#Oberon_MND #RobinGoodfellow_MND,50,
