tag,type,n,text,xml:id,who,lemma,ana,part,rendition,prev,next,act,scene,onstage,stagegroup_raw,speaker
w,,2.3.296,hugs,fs-aww-0189400,,hug,#vvz,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.296,his,fs-aww-0189420,,his,#po,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.296,kicky-wicky,fs-aww-0189440,,kicky-wicky,#n1,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.296,here,fs-aww-0189460,,here,#av,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.296,at,fs-aww-0189480,,at,#acp-p,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.296,home,fs-aww-0189500,,home,#n1,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
pc,,2.3.296,",",fs-aww-0189510,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
l,,2.3.297,,ftln-1189,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
w,,2.3.297,Spending,fs-aww-0189520,,spend,#vvg,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.297,his,fs-aww-0189540,,his,#po,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.297,manly,fs-aww-0189560,,manly,#j,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.297,marrow,fs-aww-0189580,,marrow,#n1,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.297,in,fs-aww-0189600,,in,#acp-p,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.297,her,fs-aww-0189620,,her,#po,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.297,arms,fs-aww-0189640,,arm,#n2,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
l,,2.3.298,,ftln-1190,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
w,,2.3.298,Which,fs-aww-0189650,,which,#crq-r,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.298,should,fs-aww-0189670,,shall,#vmd,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.298,sustain,fs-aww-0189690,,sustain,#vvi,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.298,the,fs-aww-0189710,,the,#d,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.298,bound,fs-aww-0189730,,bound,#n1,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.298,and,fs-aww-0189750,,and,#cc,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.298,high,fs-aww-0189770,,high,#j,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.298,curvet,fs-aww-0189790,,curvet,#n1,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
l,,2.3.299,,ftln-1191,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
w,,2.3.299,Of,fs-aww-0189800,,of,#acp-p,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.299,Mars’s,fs-aww-0189820,,Mars,#n1g-nn,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.299,fiery,fs-aww-0189840,,fiery,#j,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.299,steed,fs-aww-0189860,,steed,#n1,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
pc,,2.3.299,.,fs-aww-0189870,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.299,To,fs-aww-0189890,,to,#acp-p,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.299,other,fs-aww-0189910,,other,#d,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.299,regions,fs-aww-0189930,,region,#n2,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
pc,,2.3.299,!,fs-aww-0189940,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
l,,2.3.300,,ftln-1192,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
w,,2.3.300,France,fs-aww-0189950,,France,#n1-nn,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.300,is,fs-aww-0189970,,be,#vvz,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.300,a,fs-aww-0189990,,a,#d,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.300,stable,fs-aww-0190010,,stable,#n1,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
pc,,2.3.300,",",fs-aww-0190020,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.300,we,fs-aww-0190040,,we,#pns,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.300,that,fs-aww-0190060,,that,#cs,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.300,dwell,fs-aww-0190080,,dwell,#vvb,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.300,in,fs-aww-0190100,,in,#acp-p,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.300,’t,fs-aww-0190120,,it,#pn,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.300,jades,fs-aww-0190140,,jade,#n2,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
pc,,2.3.300,.,fs-aww-0190150,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
l,,2.3.301,,ftln-1193,,,#short,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
w,,2.3.301,Therefore,fs-aww-0190160,,therefore,#av,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
pc,,2.3.301,",",fs-aww-0190170,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.301,to,fs-aww-0190190,,to,#acp-p,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.301,th’,fs-aww-0190210,,the,#d,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.301,war,fs-aww-0190230,,war,#n1,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
pc,,2.3.301,!,fs-aww-0190240,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
sp,,,,sp-1194,{'#Bertram_AWW'},,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
l,,2.3.302,,ftln-1194,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
w,,2.3.302,It,fs-aww-0190260,,it,#pn,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.302,shall,fs-aww-0190280,,shall,#vmb,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.302,be,fs-aww-0190300,,be,#vvi,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.302,so,fs-aww-0190320,,so,#av,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
pc,,2.3.302,.,fs-aww-0190330,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.302,I’ll,fs-aww-0190350,,i|will,#pns|vmb,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.302,send,fs-aww-0190370,,send,#vvi,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.302,her,fs-aww-0190390,,she,#pno,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.302,to,fs-aww-0190410,,to,#acp-p,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.302,my,fs-aww-0190430,,my,#po,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.302,house,fs-aww-0190450,,house,#n1,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
pc,,2.3.302,",",fs-aww-0190460,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
l,,2.3.303,,ftln-1195,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
w,,2.3.303,Acquaint,fs-aww-0190470,,acquaint,#vvb,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.303,my,fs-aww-0190490,,my,#po,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.303,mother,fs-aww-0190510,,mother,#n1,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.303,with,fs-aww-0190530,,with,#acp-p,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.303,my,fs-aww-0190550,,my,#po,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.303,hate,fs-aww-0190570,,hate,#n1,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.303,to,fs-aww-0190590,,to,#acp-p,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.303,her,fs-aww-0190610,,she,#pno,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
l,,2.3.304,,ftln-1196,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
w,,2.3.304,And,fs-aww-0190620,,and,#cc,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.304,wherefore,fs-aww-0190640,,wherefore,#crq-q,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.304,I,fs-aww-0190660,,i,#pns,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.304,am,fs-aww-0190680,,be,#vvm,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.304,fled,fs-aww-0190700,,flee,#vvn,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
pc,,2.3.304,",",fs-aww-0190710,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.304,write,fs-aww-0190730,,write,#vvb,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.304,to,fs-aww-0190750,,to,#acp-p,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.304,the,fs-aww-0190770,,the,#d,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.304,King,fs-aww-0190790,,king,#n1,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
l,,2.3.305,,ftln-1197,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
w,,2.3.305,That,fs-aww-0190800,,that,#d,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.305,which,fs-aww-0190820,,which,#crq-r,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.305,I,fs-aww-0190840,,i,#pns,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.305,durst,fs-aww-0190860,,dare,#vvd,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.305,not,fs-aww-0190880,,not,#xx,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.305,speak,fs-aww-0190900,,speak,#vvi,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
pc,,2.3.305,.,fs-aww-0190910,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.305,His,fs-aww-0190930,,his,#po,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.305,present,fs-aww-0190950,,present,#j,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.305,gift,fs-aww-0190970,,gift,#n1,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
l,,2.3.306,,ftln-1198,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
w,,2.3.306,Shall,fs-aww-0190980,,shall,#vmb,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.306,furnish,fs-aww-0191000,,furnish,#vvi,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.306,me,fs-aww-0191020,,i,#pno,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.306,to,fs-aww-0191040,,to,#acp-p,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.306,those,fs-aww-0191060,,those,#d,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.306,Italian,fs-aww-0191080,,Italian,#j-nn,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.306,fields,fs-aww-0191100,,field,#n2,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
l,,2.3.307,,ftln-1199,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
w,,2.3.307,Where,fs-aww-0191110,,where,#crq-cs,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.307,noble,fs-aww-0191130,,noble,#j,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.307,fellows,fs-aww-0191150,,fellow,#n2,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.307,strike,fs-aww-0191170,,strike,#vvb,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
pc,,2.3.307,.,fs-aww-0191180,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.307,Wars,fs-aww-0191200,,war,#n2,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.307,is,fs-aww-0191220,,be,#vvz,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.307,no,fs-aww-0191240,,no,#d-x,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.307,strife,fs-aww-0191260,,strife,#n1,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
l,,2.3.308,,ftln-1200,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
w,,2.3.308,To,fs-aww-0191270,,to,#acp-p,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.308,the,fs-aww-0191290,,the,#d,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.308,dark,fs-aww-0191310,,dark,#j,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.308,house,fs-aww-0191330,,house,#n1,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.308,and,fs-aww-0191350,,and,#cc,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.308,the,fs-aww-0191370,,the,#d,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.308,detested,fs-aww-0191390,,detest,#j_vn,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.308,wife,fs-aww-0191410,,wife,#n1,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
pc,,2.3.308,.,fs-aww-0191420,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
sp,,,,sp-1201,{'#Parolles_AWW'},,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
l,,2.3.309,,ftln-1201,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
w,,2.3.309,Will,fs-aww-0191440,,will,#vmb,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.309,this,fs-aww-0191460,,this,#d,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.309,capriccio,fs-aww-0191480,,capriccio,#n1,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.309,hold,fs-aww-0191500,,hold,#vvi,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.309,in,fs-aww-0191520,,in,#acp-p,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.309,thee,fs-aww-0191540,,thou,#pno,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
pc,,2.3.309,?,fs-aww-0191550,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.309,Art,fs-aww-0191570,,be,#vv2,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.309,sure,fs-aww-0191590,,sure,#j,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
pc,,2.3.309,?,fs-aww-0191600,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Parolles_AWW
sp,,,,sp-1202,{'#Bertram_AWW'},,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
l,,2.3.310,,ftln-1202,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
w,,2.3.310,Go,fs-aww-0191620,,go,#vvb,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.310,with,fs-aww-0191640,,with,#acp-p,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.310,me,fs-aww-0191660,,i,#pno,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.310,to,fs-aww-0191680,,to,#acp-p,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.310,my,fs-aww-0191700,,my,#po,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
c,,, ,,,,,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,
w,,2.3.310,chamber,fs-aww-0191720,,chamber,#n1,,,,,2,3,#Bertram_AWW #Parolles_AWW,35,#Bertram_AWW
