tag,type,n,text,xml:id,who,lemma,ana,part,rendition,prev,next,act,scene,onstage,stagegroup_raw,speaker
w,,3.6.96,pain,fs-cym-0336900,,pain,#n1,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Arviragus_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.96,it,fs-cym-0336920,,it,#pn,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Arviragus_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.96,cost,fs-cym-0336940,,cost,#vvd,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Arviragus_Cym
pc,,3.6.96,",",fs-cym-0336950,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Arviragus_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.96,what,fs-cym-0336970,,what,#crq-r,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Arviragus_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.96,danger,fs-cym-0336990,,danger,#n1,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Arviragus_Cym
pc,,3.6.96,.,fs-cym-0337000,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Arviragus_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.96,Gods,fs-cym-0337020,,god,#n2,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Arviragus_Cym
pc,,3.6.96,!,fs-cym-0337030,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Arviragus_Cym
sp,,,,sp-2168,{'#Belarius_Cym'},,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Belarius_Cym
stage,modifier,SD 3.6.97,,stg-2168,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Belarius_Cym
pc,,SD 3.6.97,",",fs-cym-0337050,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Belarius_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,SD 3.6.97,as,fs-cym-0337070,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Belarius_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,SD 3.6.97,Morgan,fs-cym-0337090,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Belarius_Cym
l,,3.6.97,,ftln-2168,,,,F,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Belarius_Cym
w,,3.6.97,Hark,fs-cym-0337100,,hark,#vvb,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Belarius_Cym
pc,,3.6.97,",",fs-cym-0337110,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Belarius_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.97,boys,fs-cym-0337130,,boy,#n2,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Belarius_Cym
pc,,3.6.97,.,fs-cym-0337140,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Belarius_Cym
stage,business,SD 3.6.97.1,,stg-2168.1,"{'#Arviragus_Cym', '#Belarius_Cym', '#Guiderius_Cym'}",,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,SD 3.6.97.1,They,fs-cym-0337150,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,SD 3.6.97.1,talk,fs-cym-0337170,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,SD 3.6.97.1,aside,fs-cym-0337190,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
pc,,SD 3.6.97.1,.,fs-cym-0337200,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
sp,,,,sp-2169,{'#Imogen_Cym'},,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
l,,3.6.98,,ftln-2169,,,#short,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
w,,3.6.98,Great,fs-cym-0337220,,great,#j,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.98,men,fs-cym-0337240,,man,#n2,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
l,,3.6.99,,ftln-2170,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
w,,3.6.99,That,fs-cym-0337250,,that,#cs,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.99,had,fs-cym-0337270,,have,#vvd,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.99,a,fs-cym-0337290,,a,#d,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.99,court,fs-cym-0337310,,court,#n1,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.99,no,fs-cym-0337330,,no,#av-x_d,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.99,bigger,fs-cym-0337350,,big,#j-c,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.99,than,fs-cym-0337370,,than,#cs,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.99,this,fs-cym-0337390,,this,#d,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.99,cave,fs-cym-0337410,,cave,#n1,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
pc,,3.6.99,",",fs-cym-0337420,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
l,,3.6.100,,ftln-2171,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
w,,3.6.100,That,fs-cym-0337430,,that,#cs,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.100,did,fs-cym-0337450,,do,#vvd,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.100,attend,fs-cym-0337470,,attend,#vvi,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.100,themselves,fs-cym-0337490,,themselves,#px,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.100,and,fs-cym-0337510,,and,#cc,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.100,had,fs-cym-0337530,,have,#vvd,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.100,the,fs-cym-0337550,,the,#d,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.100,virtue,fs-cym-0337570,,virtue,#n1,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
l,,3.6.101,,ftln-2172,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
w,,3.6.101,Which,fs-cym-0337580,,which,#crq-r,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.101,their,fs-cym-0337600,,their,#po,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.101,own,fs-cym-0337620,,own,#d,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.101,conscience,fs-cym-0337640,,conscience,#n1,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.101,sealed,fs-cym-0337660,,seal,#vvd,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.101,them,fs-cym-0337680,,they,#pno,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
pc,,3.6.101,",",fs-cym-0337690,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.101,laying,fs-cym-0337710,,lay,#vvg,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.101,by,fs-cym-0337730,,by,#acp-p,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
l,,3.6.102,,ftln-2173,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
w,,3.6.102,That,fs-cym-0337740,,that,#d,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.102,nothing-gift,fs-cym-0337760,,nothing-gift,#n1,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.102,of,fs-cym-0337780,,of,#acp-p,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.102,differing,fs-cym-0337800,,differ,#j_vg,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.102,multitudes,fs-cym-0337820,,multitude,#n2,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
pc,,3.6.102,",",fs-cym-0337830,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
l,,3.6.103,,ftln-2174,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
w,,3.6.103,Could,fs-cym-0337840,,can,#vmd,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.103,not,fs-cym-0337860,,not,#xx,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.103,outpeer,fs-cym-0337880,,outpeer,#vvi,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.103,these,fs-cym-0337900,,these,#d,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.103,twain,fs-cym-0337920,,twain,#crd,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
pc,,3.6.103,.,fs-cym-0337930,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.103,Pardon,fs-cym-0337950,,pardon,#vvb,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.103,me,fs-cym-0337970,,i,#pno,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
pc,,3.6.103,",",fs-cym-0337980,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.103,gods,fs-cym-0338000,,god,#n2,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
pc,,3.6.103,!,fs-cym-0338010,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
l,,3.6.104,,ftln-2175,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
w,,3.6.104,I’d,fs-cym-0338020,,i|will,#pns|vmd,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.104,change,fs-cym-0338040,,change,#vvi,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.104,my,fs-cym-0338060,,my,#po,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.104,sex,fs-cym-0338080,,sex,#n1,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.104,to,fs-cym-0338100,,to,#acp-cs,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.104,be,fs-cym-0338120,,be,#vvi,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.104,companion,fs-cym-0338140,,companion,#n1,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.104,with,fs-cym-0338160,,with,#acp-p,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.104,them,fs-cym-0338180,,they,#pno,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
pc,,3.6.104,",",fs-cym-0338190,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
l,,3.6.105,,ftln-2176,,,,I,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
w,,3.6.105,Since,fs-cym-0338200,,since,#acp-cs,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.105,Leonatus,fs-cym-0338220,,Leonatus,#n1-nn,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.105,false,fs-cym-0338240,,false,#j,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
pc,,3.6.105,.,fs-cym-0338250,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Imogen_Cym
sp,,,,sp-2177,{'#Belarius_Cym'},,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Belarius_Cym
stage,modifier,SD 3.6.106,,stg-2177,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Belarius_Cym
pc,,SD 3.6.106,",",fs-cym-0338270,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Belarius_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,SD 3.6.106,as,fs-cym-0338290,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Belarius_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,SD 3.6.106,Morgan,fs-cym-0338310,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Belarius_Cym
l,,3.6.106,,ftln-2177,,,,F,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Belarius_Cym
w,,3.6.106,It,fs-cym-0338320,,it,#pn,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Belarius_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.106,shall,fs-cym-0338340,,shall,#vmb,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Belarius_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.106,be,fs-cym-0338360,,be,#vvi,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Belarius_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.106,so,fs-cym-0338380,,so,#av,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Belarius_Cym
pc,,3.6.106,.,fs-cym-0338390,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Belarius_Cym
l,,3.6.107,,ftln-2178,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Belarius_Cym
w,,3.6.107,Boys,fs-cym-0338400,,boy,#n2,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Belarius_Cym
pc,,3.6.107,",",fs-cym-0338410,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Belarius_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.107,we’ll,fs-cym-0338430,,we|will,#pns|vmb,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Belarius_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.107,go,fs-cym-0338450,,go,#vvi,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Belarius_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.107,dress,fs-cym-0338470,,dress,#vvi,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Belarius_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.107,our,fs-cym-0338490,,our,#po,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Belarius_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
w,,3.6.107,hunt,fs-cym-0338510,,hunt,#n1,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Belarius_Cym
pc,,3.6.107,.,fs-cym-0338520,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Belarius_Cym
pc,,3.6.107,—,fs-cym-0338530,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Belarius_Cym
w,,3.6.107,Fair,fs-cym-0338540,,fair,#j,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,#Belarius_Cym
c,,, ,,,,,,,,,3,6,#Arviragus_Cym #Belarius_Cym #Guiderius_Cym #Imogen_Cym,88,
