tag,type,n,text,xml:id,who,lemma,ana,rendition,part,prev,next,act,scene,onstage,stagegroup_raw,speaker
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.113,speak,fs-lr-0220980,,speak,#vvb,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
pc,,2.4.113,",",fs-lr-0220990,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.113,commands,fs-lr-0221010,,command,#vvz,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
pc,,2.4.113,",",fs-lr-0221020,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.113,tends,fs-lr-0221040,,tend,#vvz,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.114,service,fs-lr-0221050,,service,#n1,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
pc,,2.4.114,.,fs-lr-0221060,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
l,,2.4.115,,ftln-1475,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
w,,2.4.115,Are,fs-lr-0221070,,be,#vvb,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.115,they,fs-lr-0221090,,they,#pns,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
pc,,,“,fs-lr--0019s,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.115,informed,fs-lr-0221110,,inform,#vvn,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
pc,,,”,fs-lr--0019e,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.115,of,fs-lr-0221130,,of,#acp-p,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.115,this,fs-lr-0221150,,this,#d,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
pc,,2.4.115,?,fs-lr-0221160,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.115,My,fs-lr-0221180,,my,#po,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.115,breath,fs-lr-0221200,,breath,#n1,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.115,and,fs-lr-0221220,,and,#cc,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.116,blood,fs-lr-0221230,,blood,#n1,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
pc,,2.4.116,!,fs-lr-0221240,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
l,,2.4.117,,ftln-1477,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
pc,,,“,fs-lr--0020s,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.117,Fiery,fs-lr-0221250,,fiery,#j,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
pc,,,”,fs-lr--0020e,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
pc,,2.4.117,?,fs-lr-0221260,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.117,The,fs-lr-0221280,,the,#d,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
pc,,,“,fs-lr--0021s,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.117,fiery,fs-lr-0221300,,fiery,#j,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
pc,,,”,fs-lr--0021e,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.117,duke,fs-lr-0221320,,duke,#n1,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
pc,,2.4.117,?,fs-lr-0221330,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.117,Tell,fs-lr-0221350,,tell,#vvb,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.117,the,fs-lr-0221370,,the,#d,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.117,hot,fs-lr-0221390,,hot,#j,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.117,duke,fs-lr-0221410,,duke,#n1,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.117,that,fs-lr-0221430,,that,#d,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
pc,,2.4.117,—,fs-lr-0221440,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
l,,2.4.118,,ftln-1478,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
w,,2.4.118,No,fs-lr-0221450,,no,#uh-x,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
pc,,2.4.118,",",fs-lr-0221460,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.118,but,fs-lr-0221480,,but,#acp-cc,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.118,not,fs-lr-0221500,,not,#xx,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.118,yet,fs-lr-0221520,,yet,#av,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
pc,,2.4.118,.,fs-lr-0221530,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.118,Maybe,fs-lr-0221550,,maybe,#av,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.118,he,fs-lr-0221570,,he,#pns,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.118,is,fs-lr-0221590,,be,#vvz,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.118,not,fs-lr-0221610,,not,#xx,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.118,well,fs-lr-0221630,,well,#av,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
pc,,2.4.118,.,fs-lr-0221640,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
l,,2.4.119,,ftln-1479,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
w,,2.4.119,Infirmity,fs-lr-0221650,,infirmity,#n1,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.119,doth,fs-lr-0221670,,do,#vvz,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.119,still,fs-lr-0221690,,still,#av,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.119,neglect,fs-lr-0221710,,neglect,#vvi,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.119,all,fs-lr-0221730,,all,#d,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.119,office,fs-lr-0221750,,office,#n1,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
l,,2.4.120,,ftln-1480,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
w,,2.4.120,Whereto,fs-lr-0221760,,whereto,#crq-cs,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.120,our,fs-lr-0221780,,our,#po,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.120,health,fs-lr-0221800,,health,#n1,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.120,is,fs-lr-0221820,,be,#vvz,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.120,bound,fs-lr-0221840,,bind,#vvn,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
pc,,2.4.120,.,fs-lr-0221850,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.120,We,fs-lr-0221870,,we,#pns,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.120,are,fs-lr-0221890,,be,#vvb,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.120,not,fs-lr-0221910,,not,#xx,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.120,ourselves,fs-lr-0221930,,ourselves,#px,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
l,,2.4.121,,ftln-1481,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
w,,2.4.121,When,fs-lr-0221940,,when,#crq-cs,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.121,nature,fs-lr-0221960,,nature,#n1,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
pc,,2.4.121,",",fs-lr-0221970,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.121,being,fs-lr-0221990,,be,#vvg,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.121,oppressed,fs-lr-0222010,,oppress,#vvn,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
pc,,2.4.121,",",fs-lr-0222020,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.121,commands,fs-lr-0222040,,command,#vvz,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.121,the,fs-lr-0222060,,the,#d,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.121,mind,fs-lr-0222080,,mind,#n1,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
l,,2.4.122,,ftln-1482,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
w,,2.4.122,To,fs-lr-0222090,,to,#acp-cs,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.122,suffer,fs-lr-0222110,,suffer,#vvi,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.122,with,fs-lr-0222130,,with,#acp-p,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.122,the,fs-lr-0222150,,the,#d,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.122,body,fs-lr-0222170,,body,#n1,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
pc,,2.4.122,.,fs-lr-0222180,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.122,I’ll,fs-lr-0222200,,i|will,#pns|vmb,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.122,forbear,fs-lr-0222220,,forbear,#vvi,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
pc,,2.4.122,",",fs-lr-0222230,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
l,,2.4.123,,ftln-1483,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
w,,2.4.123,And,fs-lr-0222240,,and,#cc,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.123,am,fs-lr-0222260,,be,#vvm,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.123,fallen,fs-lr-0222280,,fall,#vvn,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.123,out,fs-lr-0222300,,out,#av,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.123,with,fs-lr-0222320,,with,#acp-p,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.123,my,fs-lr-0222340,,my,#po,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
w,,2.4.123,more,fs-lr-0222360,,more,#av-c_d,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,#Lear_Lr
c,,, ,,,,,,,,,2,4,#ATTENDANTS.X.2_Lr #Fool_Lr #Gloucester_Lr #Kent_Lr #Lear_Lr,59,
