tag,type,n,text,xml:id,who,lemma,ana,rendition,part,prev,act,scene,onstage,stagegroup_raw,speaker
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.115,proceed,fs-ado-0227890,,proceed,#vvb,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.115,accordingly,fs-ado-0227910,,accord,#av_vg,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
pc,,3.2.115,.,fs-ado-0227920,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
sp,,,,sp-1360,{'#Claudio_Ado'},,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
p,,,,p-1360,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
lb,,3.2.116,,ftln-1360,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
w,,3.2.116,If,fs-ado-0227940,,if,#cs,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.116,I,fs-ado-0227960,,i,#pns,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.116,see,fs-ado-0227980,,see,#vvb,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.116,anything,fs-ado-0228000,,anything,#pi,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.116,tonight,fs-ado-0228020,,tonight,#av,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.116,why,fs-ado-0228040,,why,#crq-cs,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.116,I,fs-ado-0228060,,i,#pns,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.116,should,fs-ado-0228080,,shall,#vmd,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.116,not,fs-ado-0228100,,not,#xx,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
lb,,3.2.117,,ftln-1361,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
w,,3.2.117,marry,fs-ado-0228110,,marry,#vvi,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.117,her,fs-ado-0228130,,she,#pno,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
pc,,3.2.117,",",fs-ado-0228140,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.117,tomorrow,fs-ado-0228160,,tomorrow,#av,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.117,in,fs-ado-0228180,,in,#acp-p,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.117,the,fs-ado-0228200,,the,#d,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.117,congregation,fs-ado-0228220,,congregation,#n1,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
pc,,3.2.117,",",fs-ado-0228230,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.117,where,fs-ado-0228250,,where,#crq-cs,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.117,I,fs-ado-0228270,,i,#pns,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
lb,,3.2.118,,ftln-1362,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
w,,3.2.118,should,fs-ado-0228280,,shall,#vmd,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.118,wed,fs-ado-0228300,,wed,#vvi,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
pc,,3.2.118,",",fs-ado-0228310,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.118,there,fs-ado-0228330,,there,#acp-av,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.118,will,fs-ado-0228350,,will,#vmb,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.118,I,fs-ado-0228370,,i,#pns,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.118,shame,fs-ado-0228390,,shame,#vvi,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.118,her,fs-ado-0228410,,she,#pno,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
pc,,3.2.118,.,fs-ado-0228420,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
sp,,,,sp-1363,{'#DonPedro_Ado'},,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonPedro_Ado
p,,,,p-1363,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
lb,,3.2.119,,ftln-1363,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonPedro_Ado
w,,3.2.119,And,fs-ado-0228440,,and,#cc,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonPedro_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.119,as,fs-ado-0228460,,as,#acp-cs,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonPedro_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.119,I,fs-ado-0228480,,i,#pns,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonPedro_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.119,wooed,fs-ado-0228500,,woo,#vvd,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonPedro_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.119,for,fs-ado-0228520,,for,#acp-p,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonPedro_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.119,thee,fs-ado-0228540,,thou,#pno,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonPedro_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.119,to,fs-ado-0228560,,to,#acp-cs,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonPedro_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.119,obtain,fs-ado-0228580,,obtain,#vvi,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonPedro_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.119,her,fs-ado-0228600,,she,#pno,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonPedro_Ado
pc,,3.2.119,",",fs-ado-0228610,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonPedro_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.119,I,fs-ado-0228630,,i,#pns,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonPedro_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.119,will,fs-ado-0228650,,will,#vmb,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonPedro_Ado
lb,,3.2.120,,ftln-1364,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonPedro_Ado
w,,3.2.120,join,fs-ado-0228660,,join,#vvi,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonPedro_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.120,with,fs-ado-0228680,,with,#acp-p,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonPedro_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.120,thee,fs-ado-0228700,,thou,#pno,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonPedro_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.120,to,fs-ado-0228720,,to,#acp-cs,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonPedro_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.120,disgrace,fs-ado-0228740,,disgrace,#vvi,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonPedro_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.120,her,fs-ado-0228760,,she,#pno,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonPedro_Ado
pc,,3.2.120,.,fs-ado-0228770,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonPedro_Ado
sp,,,,sp-1365,{'#DonJohn_Ado'},,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
p,,,,p-1365,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
lb,,3.2.121,,ftln-1365,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
w,,3.2.121,I,fs-ado-0228810,,i,#pns,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.121,will,fs-ado-0228830,,will,#vmb,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.121,disparage,fs-ado-0228850,,disparage,#vvi,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.121,her,fs-ado-0228870,,she,#pno,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.121,no,fs-ado-0228890,,no,#av-x_d,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.121,farther,fs-ado-0228910,,far,#av-c_j,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.121,till,fs-ado-0228930,,till,#acp-cs,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.121,you,fs-ado-0228950,,you,#pn,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.121,are,fs-ado-0228970,,be,#vvb,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
lb,,3.2.122,,ftln-1366,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
w,,3.2.122,my,fs-ado-0228980,,my,#po,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.122,witnesses,fs-ado-0229000,,witness,#n2,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
pc,,3.2.122,.,fs-ado-0229010,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.122,Bear,fs-ado-0229030,,bear,#vvb,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.122,it,fs-ado-0229050,,it,#pn,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.122,coldly,fs-ado-0229070,,cold,#av_j,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.122,but,fs-ado-0229090,,but,#acp-av,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.122,till,fs-ado-0229110,,till,#acp-p,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.122,midnight,fs-ado-0229130,,midnight,#n1,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
pc,,3.2.122,",",fs-ado-0229140,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.122,and,fs-ado-0229160,,and,#cc,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
lb,,3.2.123,,ftln-1367,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
w,,3.2.123,let,fs-ado-0229170,,let,#vvb,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.123,the,fs-ado-0229190,,the,#d,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.123,issue,fs-ado-0229210,,issue,#n1,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.123,show,fs-ado-0229230,,show,#vvi,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.123,itself,fs-ado-0229250,,itself,#px,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
pc,,3.2.123,.,fs-ado-0229260,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
sp,,,,sp-1368,{'#DonPedro_Ado'},,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonPedro_Ado
p,,,,p-1368,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
lb,,3.2.124,,ftln-1368,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonPedro_Ado
w,,3.2.124,O,fs-ado-0229280,,oh,#uh,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonPedro_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.124,day,fs-ado-0229300,,day,#n1,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonPedro_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.124,untowardly,fs-ado-0229320,,untoward,#av_j,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonPedro_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.124,turned,fs-ado-0229340,,turn,#vvn,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonPedro_Ado
pc,,3.2.124,!,fs-ado-0229350,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonPedro_Ado
sp,,,,sp-1369,{'#Claudio_Ado'},,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
p,,,,p-1369,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
lb,,3.2.125,,ftln-1369,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
w,,3.2.125,O,fs-ado-0229370,,oh,#uh,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.125,mischief,fs-ado-0229390,,mischief,#n1,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.125,strangely,fs-ado-0229410,,strange,#av_j,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.125,thwarting,fs-ado-0229430,,thwart,#vvg,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
pc,,3.2.125,!,fs-ado-0229440,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#Claudio_Ado
sp,,,,sp-1370,{'#DonJohn_Ado'},,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
p,,,,p-1370,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
lb,,3.2.126,,ftln-1370,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
w,,3.2.126,O,fs-ado-0229480,,oh,#uh,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.126,plague,fs-ado-0229500,,plague,#n1,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.126,right,fs-ado-0229520,,right,#av_j,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.126,well,fs-ado-0229540,,well,#av,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.126,prevented,fs-ado-0229560,,prevent,#vvn,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
pc,,3.2.126,!,fs-ado-0229570,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.126,So,fs-ado-0229590,,so,#av,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.126,will,fs-ado-0229610,,will,#vmb,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.126,you,fs-ado-0229630,,you,#pn,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
lb,,3.2.127,,ftln-1371,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
w,,3.2.127,say,fs-ado-0229640,,say,#vvi,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.127,when,fs-ado-0229660,,when,#crq-cs,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.127,you,fs-ado-0229680,,you,#pn,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.127,have,fs-ado-0229700,,have,#vvb,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.127,seen,fs-ado-0229720,,see,#vvn,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.127,the,fs-ado-0229740,,the,#d,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
c,,, ,,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,
w,,3.2.127,sequel,fs-ado-0229760,,sequel,#n1,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
pc,,3.2.127,.,fs-ado-0229770,,,,,,,3,2,#Claudio_Ado #DonJohn_Ado #DonPedro_Ado,42,#DonJohn_Ado
stage,exit,SD 3.2.127.1,,stg-1371.1,"{'#DonPedro_Ado', '#DonJohn_Ado', '#Claudio_Ado'}",,,,,,3,2,,43,
w,,SD 3.2.127.1,They,fs-ado-0229780,,,,,,,3,2,,43,
c,,, ,,,,,,,,3,2,,43,
w,,SD 3.2.127.1,exit,fs-ado-0229800,,,,,,,3,2,,43,
pc,,SD 3.2.127.1,.,fs-ado-0229810,,,,,,,3,2,,43,
div,scene,3,,,,,,,,,3,3,,43,
